generation	n_individuals	mean_p_NULL	n_SI	n_pSI1	n_pSI2	n_pSI3	n_SC	BL	replicate	scenario
66	89	1.0	0	0	0	0	89	BL4	27	baseline
67	89	1.0	0	0	0	0	89	BL4	27	baseline
68	89	1.0	0	0	0	0	89	BL4	27	baseline
69	89	1.0	0	0	0	0	89	BL4	27	baseline
70	89	1.0	0	0	0	0	89	BL4	27	baseline
71	89	1.0	0	0	0	0	89	BL4	27	baseline
72	89	1.0	0	0	0	0	89	BL4	27	baseline
73	89	1.0	0	0	0	0	89	BL4	27	baseline
74	89	1.0	0	0	0	0	89	BL4	27	baseline
75	89	1.0	0	0	0	0	89	BL4	27	baseline
76	89	1.0	0	0	0	0	89	BL4	27	baseline
77	89	1.0	0	0	0	0	89	BL4	27	baseline
78	89	1.0	0	0	0	0	89	BL4	27	baseline
79	89	1.0	0	0	0	0	89	BL4	27	baseline
80	89	1.0	0	0	0	0	89	BL4	27	baseline
81	89	1.0	0	0	0	0	89	BL4	27	baseline
82	89	1.0	0	0	0	0	89	BL4	27	baseline
83	89	1.0	0	0	0	0	89	BL4	27	baseline
84	89	1.0	0	0	0	0	89	BL4	27	baseline
85	89	1.0	0	0	0	0	89	BL4	27	baseline
86	89	1.0	0	0	0	0	89	BL4	27	baseline
87	89	1.0	0	0	0	0	89	BL4	27	baseline
88	89	1.0	0	0	0	0	89	BL4	27	baseline
89	89	1.0	0	0	0	0	89	BL4	27	baseline
90	89	1.0	0	0	0	0	89	BL4	27	baseline
91	89	1.0	0	0	0	0	89	BL4	27	baseline
92	89	1.0	0	0	0	0	89	BL4	27	baseline
93	89	1.0	0	0	0	0	89	BL4	27	baseline
94	89	1.0	0	0	0	0	89	BL4	27	baseline
95	89	1.0	0	0	0	0	89	BL4	27	baseline
96	89	1.0	0	0	0	0	89	BL4	27	baseline
97	89	1.0	0	0	0	0	89	BL4	27	baseline
98	89	1.0	0	0	0	0	89	BL4	27	baseline
99	89	1.0	0	0	0	0	89	BL4	27	baseline
100	89	1.0	0	0	0	0	89	BL4	27	baseline
0	89	0.008426966292134831	86	3	0	0	0	BL4	28	baseline
1	89	0.0056179775280898875	87	2	0	0	0	BL4	28	baseline
2	89	0.011235955056179775	85	4	0	0	0	BL4	28	baseline
3	89	0.03089887640449438	78	11	0	0	0	BL4	28	baseline
4	89	0.03932584269662921	75	14	0	0	0	BL4	28	baseline
5	89	0.033707865168539325	78	10	1	0	0	BL4	28	baseline
6	89	0.047752808988764044	76	9	4	0	0	BL4	28	baseline
7	89	0.03089887640449438	78	11	0	0	0	BL4	28	baseline
8	89	0.047752808988764044	72	17	0	0	0	BL4	28	baseline
9	89	0.056179775280898875	70	18	1	0	0	BL4	28	baseline
10	89	0.06741573033707865	69	16	4	0	0	BL4	28	baseline
11	89	0.056179775280898875	72	14	3	0	0	BL4	28	baseline
12	89	0.05898876404494382	68	21	0	0	0	BL4	28	baseline
13	89	0.09831460674157304	59	25	5	0	0	BL4	28	baseline
14	89	0.1404494382022472	54	20	15	0	0	BL4	28	baseline
15	89	0.12921348314606743	53	26	10	0	0	BL4	28	baseline
16	89	0.199438202247191	42	25	20	2	0	BL4	28	baseline
17	89	0.17696629213483145	51	17	18	2	1	BL4	28	baseline
18	89	0.21910112359550563	33	36	19	0	1	BL4	28	baseline
19	89	0.2949438202247191	30	23	27	8	1	BL4	28	baseline
20	89	0.2612359550561798	24	43	17	4	1	BL4	28	baseline
21	89	0.2808988764044944	25	36	20	8	0	BL4	28	baseline
22	89	0.2752808988764045	30	27	25	7	0	BL4	28	baseline
23	89	0.33146067415730335	18	39	18	13	1	BL4	28	baseline
24	89	0.4101123595505618	9	31	35	11	3	BL4	28	baseline
25	89	0.4550561797752809	8	32	22	22	5	BL4	28	baseline
26	89	0.4859550561797753	8	22	30	25	4	BL4	28	baseline
27	89	0.5112359550561798	3	27	30	21	8	BL4	28	baseline
28	89	0.5252808988764045	4	18	38	23	6	BL4	28	baseline
29	89	0.5140449438202247	2	30	27	21	9	BL4	28	baseline
30	89	0.5926966292134831	3	8	40	29	9	BL4	28	baseline
31	89	0.5730337078651685	4	21	22	29	13	BL4	28	baseline
32	89	0.5926966292134831	5	9	34	30	11	BL4	28	baseline
33	89	0.601123595505618	3	17	27	25	17	BL4	28	baseline
34	89	0.5955056179775281	6	15	20	35	13	BL4	28	baseline
35	89	0.6348314606741573	0	18	28	20	23	BL4	28	baseline
36	89	0.7528089887640449	1	8	9	42	29	BL4	28	baseline
37	89	0.7471910112359551	1	4	23	28	33	BL4	28	baseline
38	89	0.7584269662921348	0	7	21	23	38	BL4	28	baseline
39	89	0.8089887640449438	0	1	19	27	42	BL4	28	baseline
40	89	0.8398876404494382	0	0	13	31	45	BL4	28	baseline
41	89	0.8539325842696629	0	0	9	34	46	BL4	28	baseline
42	89	0.8286516853932584	0	0	10	41	38	BL4	28	baseline
43	89	0.800561797752809	0	4	14	31	40	BL4	28	baseline
44	89	0.8089887640449438	0	2	18	26	43	BL4	28	baseline
45	89	0.8314606741573034	0	1	14	29	45	BL4	28	baseline
46	89	0.8792134831460674	0	1	9	22	57	BL4	28	baseline
47	89	0.851123595505618	4	2	7	17	59	BL4	28	baseline
48	89	0.7949438202247191	0	2	24	19	44	BL4	28	baseline
49	89	0.8370786516853933	0	1	12	31	45	BL4	28	baseline
50	89	0.8230337078651685	0	0	17	29	43	BL4	28	baseline
51	89	0.8033707865168539	0	0	20	30	39	BL4	28	baseline
52	89	0.7724719101123596	0	1	20	38	30	BL4	28	baseline
53	89	0.8258426966292135	0	4	16	18	51	BL4	28	baseline
54	89	0.8370786516853933	0	0	16	26	47	BL4	28	baseline
55	89	0.8342696629213483	1	0	12	31	45	BL4	28	baseline
56	89	0.8848314606741573	0	0	6	29	54	BL4	28	baseline
57	89	0.9129213483146067	0	0	1	29	59	BL4	28	baseline
58	89	0.9353932584269663	0	0	2	19	68	BL4	28	baseline
59	89	0.952247191011236	0	0	3	11	75	BL4	28	baseline
60	89	0.9550561797752809	0	0	4	8	77	BL4	28	baseline
61	89	0.9831460674157303	0	0	1	4	84	BL4	28	baseline
62	89	0.9887640449438202	0	1	0	1	87	BL4	28	baseline
63	89	0.9943820224719101	0	0	0	2	87	BL4	28	baseline
64	89	1.0	0	0	0	0	89	BL4	28	baseline
65	89	1.0	0	0	0	0	89	BL4	28	baseline
66	89	1.0	0	0	0	0	89	BL4	28	baseline
67	89	1.0	0	0	0	0	89	BL4	28	baseline
68	89	1.0	0	0	0	0	89	BL4	28	baseline
69	89	1.0	0	0	0	0	89	BL4	28	baseline
70	89	1.0	0	0	0	0	89	BL4	28	baseline
71	89	1.0	0	0	0	0	89	BL4	28	baseline
72	89	1.0	0	0	0	0	89	BL4	28	baseline
73	89	1.0	0	0	0	0	89	BL4	28	baseline
74	89	1.0	0	0	0	0	89	BL4	28	baseline
75	89	1.0	0	0	0	0	89	BL4	28	baseline
76	89	1.0	0	0	0	0	89	BL4	28	baseline
77	89	1.0	0	0	0	0	89	BL4	28	baseline
78	89	1.0	0	0	0	0	89	BL4	28	baseline
79	89	1.0	0	0	0	0	89	BL4	28	baseline
80	89	1.0	0	0	0	0	89	BL4	28	baseline
81	89	1.0	0	0	0	0	89	BL4	28	baseline
82	89	1.0	0	0	0	0	89	BL4	28	baseline
83	89	1.0	0	0	0	0	89	BL4	28	baseline
84	89	1.0	0	0	0	0	89	BL4	28	baseline
85	89	1.0	0	0	0	0	89	BL4	28	baseline
86	89	1.0	0	0	0	0	89	BL4	28	baseline
87	89	1.0	0	0	0	0	89	BL4	28	baseline
88	89	1.0	0	0	0	0	89	BL4	28	baseline
89	89	1.0	0	0	0	0	89	BL4	28	baseline
90	89	1.0	0	0	0	0	89	BL4	28	baseline
91	89	1.0	0	0	0	0	89	BL4	28	baseline
92	89	1.0	0	0	0	0	89	BL4	28	baseline
93	89	1.0	0	0	0	0	89	BL4	28	baseline
94	89	1.0	0	0	0	0	89	BL4	28	baseline
95	89	1.0	0	0	0	0	89	BL4	28	baseline
96	89	1.0	0	0	0	0	89	BL4	28	baseline
97	89	1.0	0	0	0	0	89	BL4	28	baseline
98	89	1.0	0	0	0	0	89	BL4	28	baseline
99	89	1.0	0	0	0	0	89	BL4	28	baseline
100	89	1.0	0	0	0	0	89	BL4	28	baseline
0	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
1	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
2	89	0.0056179775280898875	87	2	0	0	0	BL4	29	baseline
3	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
4	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
5	89	0.011235955056179775	85	4	0	0	0	BL4	29	baseline
6	89	0.0	89	0	0	0	0	BL4	29	baseline
7	89	0.0	89	0	0	0	0	BL4	29	baseline
8	89	0.0	89	0	0	0	0	BL4	29	baseline
9	89	0.0	89	0	0	0	0	BL4	29	baseline
10	89	0.0	89	0	0	0	0	BL4	29	baseline
11	89	0.0	89	0	0	0	0	BL4	29	baseline
12	89	0.0	89	0	0	0	0	BL4	29	baseline
13	89	0.0	89	0	0	0	0	BL4	29	baseline
14	89	0.0	89	0	0	0	0	BL4	29	baseline
15	89	0.0	89	0	0	0	0	BL4	29	baseline
16	89	0.0	89	0	0	0	0	BL4	29	baseline
17	89	0.0	89	0	0	0	0	BL4	29	baseline
18	89	0.0	89	0	0	0	0	BL4	29	baseline
19	89	0.0	89	0	0	0	0	BL4	29	baseline
20	89	0.0	89	0	0	0	0	BL4	29	baseline
21	89	0.0	89	0	0	0	0	BL4	29	baseline
22	89	0.0	89	0	0	0	0	BL4	29	baseline
23	89	0.0	89	0	0	0	0	BL4	29	baseline
24	89	0.0	89	0	0	0	0	BL4	29	baseline
25	89	0.0	89	0	0	0	0	BL4	29	baseline
26	89	0.0	89	0	0	0	0	BL4	29	baseline
27	89	0.0	89	0	0	0	0	BL4	29	baseline
28	89	0.0	89	0	0	0	0	BL4	29	baseline
29	89	0.0	89	0	0	0	0	BL4	29	baseline
30	89	0.0	89	0	0	0	0	BL4	29	baseline
31	89	0.0	89	0	0	0	0	BL4	29	baseline
32	89	0.0	89	0	0	0	0	BL4	29	baseline
33	89	0.0	89	0	0	0	0	BL4	29	baseline
34	89	0.0	89	0	0	0	0	BL4	29	baseline
35	89	0.0	89	0	0	0	0	BL4	29	baseline
36	89	0.0	89	0	0	0	0	BL4	29	baseline
37	89	0.0	89	0	0	0	0	BL4	29	baseline
38	89	0.0	89	0	0	0	0	BL4	29	baseline
39	89	0.0	89	0	0	0	0	BL4	29	baseline
40	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
41	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
42	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
43	89	0.028089887640449437	79	10	0	0	0	BL4	29	baseline
44	89	0.019662921348314606	82	7	0	0	0	BL4	29	baseline
45	89	0.014044943820224719	84	5	0	0	0	BL4	29	baseline
46	89	0.014044943820224719	84	5	0	0	0	BL4	29	baseline
47	89	0.008426966292134831	86	3	0	0	0	BL4	29	baseline
48	89	0.014044943820224719	84	5	0	0	0	BL4	29	baseline
49	89	0.011235955056179775	85	4	0	0	0	BL4	29	baseline
50	89	0.016853932584269662	83	6	0	0	0	BL4	29	baseline
51	89	0.019662921348314606	82	7	0	0	0	BL4	29	baseline
52	89	0.03932584269662921	75	14	0	0	0	BL4	29	baseline
53	89	0.05898876404494382	74	9	6	0	0	BL4	29	baseline
54	89	0.06179775280898876	69	18	2	0	0	BL4	29	baseline
55	89	0.08146067415730338	62	25	2	0	0	BL4	29	baseline
56	89	0.07303370786516854	67	19	2	1	0	BL4	29	baseline
57	89	0.06741573033707865	66	22	1	0	0	BL4	29	baseline
58	89	0.07584269662921349	66	19	4	0	0	BL4	29	baseline
59	89	0.08146067415730338	68	13	8	0	0	BL4	29	baseline
60	89	0.10955056179775281	53	33	3	0	0	BL4	29	baseline
61	89	0.16853932584269662	46	30	11	0	2	BL4	29	baseline
62	89	0.2247191011235955	38	28	19	2	2	BL4	29	baseline
63	89	0.29213483146067415	29	33	11	15	1	BL4	29	baseline
64	89	0.3651685393258427	21	29	21	13	5	BL4	29	baseline
65	89	0.4101123595505618	14	25	34	11	5	BL4	29	baseline
66	89	0.4606741573033708	4	35	29	13	8	BL4	29	baseline
67	89	0.547752808988764	3	19	35	22	10	BL4	29	baseline
68	89	0.5337078651685393	7	18	29	26	9	BL4	29	baseline
69	89	0.5421348314606742	6	23	27	16	17	BL4	29	baseline
70	89	0.6207865168539326	3	7	35	32	12	BL4	29	baseline
71	89	0.6910112359550562	0	12	20	34	23	BL4	29	baseline
72	89	0.6264044943820225	0	11	35	30	13	BL4	29	baseline
73	89	0.7162921348314607	1	3	22	44	19	BL4	29	baseline
74	89	0.7780898876404494	0	4	14	39	32	BL4	29	baseline
75	89	0.7247191011235955	0	2	31	30	26	BL4	29	baseline
76	89	0.75	0	3	21	38	27	BL4	29	baseline
77	89	0.7275280898876404	0	4	27	31	27	BL4	29	baseline
78	89	0.7050561797752809	0	2	33	33	21	BL4	29	baseline
79	89	0.7415730337078652	2	5	23	23	36	BL4	29	baseline
80	89	0.7780898876404494	2	0	17	37	33	BL4	29	baseline
81	89	0.7724719101123596	0	2	16	43	28	BL4	29	baseline
82	89	0.8033707865168539	0	0	18	34	37	BL4	29	baseline
83	89	0.851123595505618	0	2	13	21	53	BL4	29	baseline
84	89	0.8539325842696629	0	0	13	26	50	BL4	29	baseline
85	89	0.8426966292134831	0	2	15	20	52	BL4	29	baseline
86	89	0.9269662921348315	0	0	7	12	70	BL4	29	baseline
87	89	0.9044943820224719	0	0	4	26	59	BL4	29	baseline
88	89	0.9353932584269663	0	1	2	16	70	BL4	29	baseline
89	89	0.9157303370786517	0	0	11	8	70	BL4	29	baseline
90	89	0.9438202247191011	0	0	1	18	70	BL4	29	baseline
91	89	0.9662921348314607	0	0	1	10	78	BL4	29	baseline
92	89	0.9775280898876404	0	0	0	8	81	BL4	29	baseline
93	89	0.9719101123595506	0	0	0	10	79	BL4	29	baseline
94	89	0.9719101123595506	0	0	2	6	81	BL4	29	baseline
95	89	0.949438202247191	0	0	5	8	76	BL4	29	baseline
96	89	0.9803370786516854	0	0	1	5	83	BL4	29	baseline
97	89	0.9803370786516854	0	0	2	3	84	BL4	29	baseline
98	89	0.9943820224719101	0	0	0	2	87	BL4	29	baseline
99	89	0.9915730337078652	0	0	0	3	86	BL4	29	baseline
100	89	0.9803370786516854	0	0	2	3	84	BL4	29	baseline
0	92	0.008152173913043478	90	1	1	0	0	BL5	0	baseline
1	92	0.008152173913043478	89	3	0	0	0	BL5	0	baseline
2	92	0.010869565217391304	89	2	1	0	0	BL5	0	baseline
3	92	0.021739130434782608	84	8	0	0	0	BL5	0	baseline
4	92	0.019021739130434784	85	7	0	0	0	BL5	0	baseline
5	92	0.016304347826086956	88	2	2	0	0	BL5	0	baseline
6	92	0.01358695652173913	88	3	1	0	0	BL5	0	baseline
7	92	0.010869565217391304	88	4	0	0	0	BL5	0	baseline
8	92	0.016304347826086956	86	6	0	0	0	BL5	0	baseline
9	92	0.024456521739130436	83	9	0	0	0	BL5	0	baseline
10	92	0.03260869565217391	80	12	0	0	0	BL5	0	baseline
11	92	0.0625	75	13	2	2	0	BL5	0	baseline
12	92	0.09782608695652174	62	24	6	0	0	BL5	0	baseline
13	92	0.1331521739130435	52	34	3	3	0	BL5	0	baseline
14	92	0.13858695652173914	51	31	10	0	0	BL5	0	baseline
15	92	0.17391304347826086	43	38	7	4	0	BL5	0	baseline
16	92	0.19021739130434784	37	44	9	0	2	BL5	0	baseline
17	92	0.1983695652173913	40	35	14	2	1	BL5	0	baseline
18	92	0.23097826086956522	30	42	18	1	1	BL5	0	baseline
19	92	0.28804347826086957	23	46	11	10	2	BL5	0	baseline
20	92	0.29891304347826086	22	40	21	8	1	BL5	0	baseline
21	92	0.30978260869565216	17	44	24	6	1	BL5	0	baseline
22	92	0.38315217391304346	19	26	29	15	3	BL5	0	baseline
23	92	0.31521739130434784	23	30	34	2	3	BL5	0	baseline
24	92	0.328804347826087	23	35	21	8	5	BL5	0	baseline
25	92	0.375	23	28	18	18	5	BL5	0	baseline
26	92	0.44021739130434784	14	22	32	20	4	BL5	0	baseline
27	92	0.48097826086956524	13	16	32	27	4	BL5	0	baseline
28	92	0.5135869565217391	2	27	28	34	1	BL5	0	baseline
29	92	0.5054347826086957	1	22	47	18	4	BL5	0	baseline
30	92	0.5597826086956522	3	19	35	23	12	BL5	0	baseline
31	92	0.6114130434782609	3	11	30	38	10	BL5	0	baseline
32	92	0.5679347826086957	4	17	27	38	6	BL5	0	baseline
33	92	0.6114130434782609	0	15	36	26	15	BL5	0	baseline
34	92	0.6739130434782609	0	10	26	38	18	BL5	0	baseline
35	92	0.7663043478260869	0	3	17	43	29	BL5	0	baseline
36	92	0.8396739130434783	0	2	14	25	51	BL5	0	baseline
37	92	0.8532608695652174	0	0	15	24	53	BL5	0	baseline
38	92	0.8858695652173914	0	0	9	24	59	BL5	0	baseline
39	92	0.8396739130434783	0	0	17	25	50	BL5	0	baseline
40	92	0.8315217391304348	0	3	8	37	44	BL5	0	baseline
41	92	0.8043478260869565	0	0	16	40	36	BL5	0	baseline
42	92	0.8315217391304348	0	0	16	30	46	BL5	0	baseline
43	92	0.842391304347826	0	4	9	28	51	BL5	0	baseline
44	92	0.8070652173913043	0	3	16	30	43	BL5	0	baseline
45	92	0.8288043478260869	0	0	15	33	44	BL5	0	baseline
46	92	0.8288043478260869	0	3	10	34	45	BL5	0	baseline
47	92	0.8260869565217391	0	2	10	38	42	BL5	0	baseline
48	92	0.8586956521739131	0	2	10	26	54	BL5	0	baseline
49	92	0.8342391304347826	0	0	8	45	39	BL5	0	baseline
50	92	0.8695652173913043	0	0	7	34	51	BL5	0	baseline
51	92	0.8532608695652174	0	0	13	28	51	BL5	0	baseline
52	92	0.8831521739130435	0	0	9	25	58	BL5	0	baseline
53	92	0.8831521739130435	0	0	4	35	53	BL5	0	baseline
54	92	0.8777173913043478	0	0	5	35	52	BL5	0	baseline
55	92	0.8831521739130435	0	0	6	31	55	BL5	0	baseline
56	92	0.9320652173913043	0	0	1	23	68	BL5	0	baseline
57	92	0.9293478260869565	0	0	3	20	69	BL5	0	baseline
58	92	0.9266304347826086	0	0	3	21	68	BL5	0	baseline
59	92	0.8940217391304348	0	0	11	17	64	BL5	0	baseline
60	92	0.9103260869565217	0	0	9	15	68	BL5	0	baseline
61	92	0.9130434782608695	0	0	5	22	65	BL5	0	baseline
62	92	0.9157608695652174	0	0	4	23	65	BL5	0	baseline
63	92	0.9456521739130435	0	0	3	14	75	BL5	0	baseline
64	92	0.9646739130434783	0	0	2	9	81	BL5	0	baseline
65	92	0.967391304347826	0	0	0	12	80	BL5	0	baseline
66	92	0.9891304347826086	0	0	0	4	88	BL5	0	baseline
67	92	0.9945652173913043	0	0	0	2	90	BL5	0	baseline
68	92	0.9945652173913043	0	0	0	2	90	BL5	0	baseline
69	92	1.0	0	0	0	0	92	BL5	0	baseline
70	92	1.0	0	0	0	0	92	BL5	0	baseline
71	92	1.0	0	0	0	0	92	BL5	0	baseline
72	92	1.0	0	0	0	0	92	BL5	0	baseline
73	92	1.0	0	0	0	0	92	BL5	0	baseline
74	92	1.0	0	0	0	0	92	BL5	0	baseline
75	92	1.0	0	0	0	0	92	BL5	0	baseline
76	92	1.0	0	0	0	0	92	BL5	0	baseline
77	92	1.0	0	0	0	0	92	BL5	0	baseline
78	92	1.0	0	0	0	0	92	BL5	0	baseline
79	92	1.0	0	0	0	0	92	BL5	0	baseline
80	92	1.0	0	0	0	0	92	BL5	0	baseline
81	92	1.0	0	0	0	0	92	BL5	0	baseline
82	92	1.0	0	0	0	0	92	BL5	0	baseline
83	92	1.0	0	0	0	0	92	BL5	0	baseline
84	92	1.0	0	0	0	0	92	BL5	0	baseline
85	92	1.0	0	0	0	0	92	BL5	0	baseline
86	92	1.0	0	0	0	0	92	BL5	0	baseline
87	92	1.0	0	0	0	0	92	BL5	0	baseline
88	92	1.0	0	0	0	0	92	BL5	0	baseline
89	92	1.0	0	0	0	0	92	BL5	0	baseline
90	92	1.0	0	0	0	0	92	BL5	0	baseline
91	92	1.0	0	0	0	0	92	BL5	0	baseline
92	92	1.0	0	0	0	0	92	BL5	0	baseline
93	92	1.0	0	0	0	0	92	BL5	0	baseline
94	92	1.0	0	0	0	0	92	BL5	0	baseline
95	92	1.0	0	0	0	0	92	BL5	0	baseline
96	92	1.0	0	0	0	0	92	BL5	0	baseline
97	92	1.0	0	0	0	0	92	BL5	0	baseline
98	92	1.0	0	0	0	0	92	BL5	0	baseline
99	92	1.0	0	0	0	0	92	BL5	0	baseline
100	92	1.0	0	0	0	0	92	BL5	0	baseline
0	92	0.008152173913043478	90	1	1	0	0	BL5	1	baseline
1	92	0.01358695652173913	87	5	0	0	0	BL5	1	baseline
2	92	0.024456521739130436	83	9	0	0	0	BL5	1	baseline
3	92	0.029891304347826088	83	7	2	0	0	BL5	1	baseline
4	92	0.0625	75	13	2	2	0	BL5	1	baseline
5	92	0.04076086956521739	78	13	1	0	0	BL5	1	baseline
6	92	0.06521739130434782	69	22	1	0	0	BL5	1	baseline
7	92	0.06793478260869565	72	16	3	1	0	BL5	1	baseline
8	92	0.09239130434782608	65	20	7	0	0	BL5	1	baseline
9	92	0.11956521739130435	51	38	3	0	0	BL5	1	baseline
10	92	0.12228260869565218	52	35	5	0	0	BL5	1	baseline
11	92	0.13043478260869565	55	26	11	0	0	BL5	1	baseline
12	92	0.21195652173913043	39	35	11	7	0	BL5	1	baseline
13	92	0.18478260869565216	48	25	14	5	0	BL5	1	baseline
14	92	0.16576086956521738	45	36	8	3	0	BL5	1	baseline
15	92	0.15489130434782608	50	31	7	4	0	BL5	1	baseline
16	92	0.21195652173913043	35	39	15	3	0	BL5	1	baseline
17	92	0.22010869565217392	35	40	10	7	0	BL5	1	baseline
18	92	0.23641304347826086	29	44	15	3	1	BL5	1	baseline
19	92	0.2418478260869565	32	39	15	4	2	BL5	1	baseline
20	92	0.2717391304347826	32	33	17	7	3	BL5	1	baseline
21	92	0.3125	24	32	26	9	1	BL5	1	baseline
22	92	0.29347826086956524	17	50	19	4	2	BL5	1	baseline
23	92	0.3532608695652174	20	33	21	17	1	BL5	1	baseline
24	92	0.41847826086956524	16	28	19	28	1	BL5	1	baseline
25	92	0.44565217391304346	14	20	33	22	3	BL5	1	baseline
26	92	0.4429347826086957	7	28	41	11	5	BL5	1	baseline
27	92	0.47554347826086957	6	22	42	19	3	BL5	1	baseline
28	92	0.5271739130434783	4	18	40	24	6	BL5	1	baseline
29	92	0.592391304347826	4	10	37	30	11	BL5	1	baseline
30	92	0.6032608695652174	1	15	32	33	11	BL5	1	baseline
31	92	0.657608695652174	2	4	39	28	19	BL5	1	baseline
32	92	0.6657608695652174	0	5	35	38	14	BL5	1	baseline
33	92	0.7092391304347826	0	10	16	45	21	BL5	1	baseline
34	92	0.717391304347826	1	0	36	28	27	BL5	1	baseline
35	92	0.7282608695652174	2	6	20	34	30	BL5	1	baseline
36	92	0.720108695652174	0	0	35	33	24	BL5	1	baseline
37	92	0.6983695652173914	1	6	25	39	21	BL5	1	baseline
38	92	0.7771739130434783	0	7	12	37	36	BL5	1	baseline
39	92	0.782608695652174	0	3	23	25	41	BL5	1	baseline
40	92	0.7717391304347826	0	3	24	27	38	BL5	1	baseline
41	92	0.7744565217391305	0	3	22	30	37	BL5	1	baseline
42	92	0.7880434782608695	0	4	22	22	44	BL5	1	baseline
43	92	0.7472826086956522	0	6	23	29	34	BL5	1	baseline
44	92	0.7989130434782609	1	2	13	38	38	BL5	1	baseline
45	92	0.7961956521739131	0	3	16	34	39	BL5	1	baseline
46	92	0.8315217391304348	0	0	10	42	40	BL5	1	baseline
47	92	0.8913043478260869	0	0	4	32	56	BL5	1	baseline
48	92	0.8885869565217391	0	0	2	37	53	BL5	1	baseline
49	92	0.9266304347826086	0	0	2	23	67	BL5	1	baseline
50	92	0.967391304347826	0	0	1	10	81	BL5	1	baseline
51	92	0.9809782608695652	0	0	0	7	85	BL5	1	baseline
52	92	0.9864130434782609	0	0	0	5	87	BL5	1	baseline
53	92	0.9809782608695652	0	0	0	7	85	BL5	1	baseline
54	92	0.9755434782608695	0	0	2	5	85	BL5	1	baseline
55	92	0.9809782608695652	0	0	1	5	86	BL5	1	baseline
56	92	0.967391304347826	0	0	3	6	83	BL5	1	baseline
57	92	0.9836956521739131	0	0	1	4	87	BL5	1	baseline
58	92	0.9972826086956522	0	0	0	1	91	BL5	1	baseline
59	92	0.9918478260869565	0	0	0	3	89	BL5	1	baseline
60	92	0.9836956521739131	0	0	3	0	89	BL5	1	baseline
61	92	0.9809782608695652	0	0	1	5	86	BL5	1	baseline
62	92	0.9728260869565217	0	1	1	5	85	BL5	1	baseline
63	92	0.9782608695652174	0	0	0	8	84	BL5	1	baseline
64	92	0.9619565217391305	0	0	1	12	79	BL5	1	baseline
65	92	0.9646739130434783	0	0	0	13	79	BL5	1	baseline
66	92	0.9565217391304348	0	0	2	12	78	BL5	1	baseline
67	92	0.9402173913043478	0	3	0	13	76	BL5	1	baseline
68	92	0.9565217391304348	0	0	5	6	81	BL5	1	baseline
69	92	0.9429347826086957	0	0	4	13	75	BL5	1	baseline
70	92	0.9510869565217391	0	0	2	14	76	BL5	1	baseline
71	92	0.970108695652174	0	0	2	7	83	BL5	1	baseline
72	92	0.9864130434782609	0	0	0	5	87	BL5	1	baseline
73	92	0.9972826086956522	0	0	0	1	91	BL5	1	baseline
74	92	0.9891304347826086	0	0	0	4	88	BL5	1	baseline
75	92	1.0	0	0	0	0	92	BL5	1	baseline
76	92	1.0	0	0	0	0	92	BL5	1	baseline
77	92	1.0	0	0	0	0	92	BL5	1	baseline
78	92	1.0	0	0	0	0	92	BL5	1	baseline
79	92	1.0	0	0	0	0	92	BL5	1	baseline
80	92	1.0	0	0	0	0	92	BL5	1	baseline
81	92	1.0	0	0	0	0	92	BL5	1	baseline
82	92	1.0	0	0	0	0	92	BL5	1	baseline
83	92	1.0	0	0	0	0	92	BL5	1	baseline
84	92	1.0	0	0	0	0	92	BL5	1	baseline
85	92	1.0	0	0	0	0	92	BL5	1	baseline
86	92	1.0	0	0	0	0	92	BL5	1	baseline
87	92	1.0	0	0	0	0	92	BL5	1	baseline
88	92	1.0	0	0	0	0	92	BL5	1	baseline
89	92	1.0	0	0	0	0	92	BL5	1	baseline
90	92	1.0	0	0	0	0	92	BL5	1	baseline
91	92	1.0	0	0	0	0	92	BL5	1	baseline
92	92	1.0	0	0	0	0	92	BL5	1	baseline
93	92	1.0	0	0	0	0	92	BL5	1	baseline
94	92	1.0	0	0	0	0	92	BL5	1	baseline
95	92	1.0	0	0	0	0	92	BL5	1	baseline
96	92	1.0	0	0	0	0	92	BL5	1	baseline
